"Trial Number","Trial File Number","Trial Indexes","Trial Type","Freq Sin Values","Time Vec","Volume Left Vec","yy","Pitch gy","Yaw gz","Roll gx","y axis Left-Right","z axis Up-Down","x axis Forward-Backward","Homing Mark","WiaSL Mark"
"1","0","2300","14.0","393.0","87.52221965789795","0.55","15077.0","4.82025","4.7405","-4.113","0.00125","0.08","-0.008271484375","-1","0.0"
"1","0","2301","14.0","391.0","87.60929489135742","0.57","15092.0","8.0535","5.0915","-7.384","0.00125","0.0884765625","-0.005","-1","0.0"
"1","0","2302","14.0","382.0","87.62670993804932","0.68","15095.0","6.488","30.2445","-18.5145","-0.00125","0.083671875","-0.005","-1","0.0"
"1","0","2303","14.0","379.0","87.73120021820068","0.72","15113.0","6.65","17.8625","-20.3385","-0.00125","0.080546875","-0.005","-1","0.0"
"1","0","2304","14.0","376.0","87.74861526489258","0.74","15116.0","0.0","0.0","0.0","0.0","0.0","0.0","-1","0.0"
"1","0","2305","14.0","372.0","87.76603031158447","0.79","15119.0","5.4515","25.9085","-20.7165","-0.005","0.0389453125","-0.005","-1","0.0"
"1","0","2306","14.0","370.0","87.78344535827637","0.78","15122.0","6.8985","28.206","-25.38","-0.00125","0.08201171875","-0.008955078125","-1","0.0"
"1","0","2307","14.0","369.0","87.80086040496826","0.79","15125.0","1.8675","29.038","-22.92325","-0.00125","0.082109375","-0.008056640625","-1","0.0"
"1","0","2308","14.0","371.0","87.85310554504395","0.78","15134.0","0.0","0.0","0.0","0.0","0.0","0.0","-1","0.0"
"1","0","2309","14.0","371.0","87.87052059173584","0.79","15137.0","1.965","30.664","-17.748","-0.00125","0.0814453125","-0.008583984375","-1","0.0"
"1","0","2310","14.0","379.0","87.88793563842773","0.83","15140.0","-1.9755","24.954","-5.3545","-0.005","0.084140625","-0.005","-1","0.0"
"1","0","2311","14.0","382.0","87.9750108718872","0.84","15155.0","-4.599","23.6715","-5.549","-0.005","0.03998046875","-0.005","-1","0.0"
"1","0","2312","14.0","386.0","87.9924259185791","0.81","15158.0","0.27525","22.1145","-5.31675","-0.005","0.03982421875","-0.005","-1","0.0"
"1","0","2313","14.0","387.0","88.11433124542236","0.78","15179.0","4.113","20.1375","-4.248","-0.00125","0.08","-0.008271484375","-1","0.0"
"1","0","2314","14.0","387.0","88.13174629211426","0.78","15182.0","1.64625","19.7555","-4.550125","-0.00125","0.0393359375","-0.008271484375","-1","0.0"
"1","0","2315","14.0","387.0","88.14916133880615","0.75","15185.0","1.75975","18.2825","-1.024","-0.0003125","0.0842578125","-0.008017578125","-1","0.0"
"1","0","2316","14.0","387.0","88.23623657226562","0.75","15200.0","1.75975","18.2825","-1.024","-0.0003125","0.0842578125","-0.008017578125","-1","0.0"
"1","0","2317","14.0","389.0","88.24204158782959","0.75","15201.0","1.14975","18.0685","-6.38","-0.00125","0.080546875","-0.009384765625","-1","0.0"
"1","0","2318","14.0","389.0","88.25365161895752","0.74","15203.0","7.028","17.351","-4.561","-0.00125","0.0385546875","-0.009248046875","-1","0.0"
"1","0","2319","14.0","389.0","88.27106666564941","0.74","15206.0","6.0185","18.748","-6.553","-0.0003125","0.0801953125","-0.008720703125","-1","0.0"
"1","0","2320","14.0","388.0","88.35814189910889","0.74","15221.0","6.16975","18.6105","-5.4515","0.00125","0.0819140625","-0.005","-1","0.0"
"1","0","2321","14.0","387.0","88.37555694580078","0.74","15224.0","5.1765","19.6715","-7.1575","0.0003125","0.0885546875","-0.005","-1","0.0"
"1","0","2322","14.0","388.0","88.39297199249268","0.77","15227.0","7.924","21.4275","-1.67325","0.00125","0.08109375","-0.008623046875","-1","0.0"
"1","0","2323","14.0","389.0","88.49746227264404","0.78","15245.0","4.3345","20.641","-4.2065","0.0003125","0.03966796875","-0.005","-1","0.0"
"1","0","2324","14.0","387.0","88.50326728820801","0.79","15246.0","-0.004","23.122","-7.114","0.00125","0.08","-0.005","-1","0.0"
"1","0","2325","14.0","387.0","88.51487731933594","0.79","15248.0","-0.004","23.122","-7.114","0.00125","0.08","-0.005","-1","0.0"
"1","0","2326","14.0","387.0","88.6193675994873","0.8","15266.0","-1.7165","24.8245","-4.164","0.005","0.0860546875","-0.005","-1","0.0"
"1","0","2327","14.0","387.0","88.62517261505127","0.82","15267.0","-0.256","24.6945","-7.395","0.00125","0.0839453125","-0.009052734375","-1","0.0"
"1","0","2328","14.0","387.0","88.6367826461792","0.82","15269.0","0.30225","24.145","-4.4585","0.0003125","0.0841015625","-0.005","-1","0.0"
"1","0","2329","14.0","387.0","88.64258766174316","0.82","15270.0","-5.7255","24.0075","-7.9565","0.00125","0.0833984375","-0.008935546875","-1","0.0"
"1","0","2330","14.0","387.0","88.6541976928711","0.82","15272.0","-5.7255","24.0075","-7.9565","0.00125","0.0833984375","-0.008935546875","-1","0.0"
"1","0","2331","14.0","387.0","88.75868797302246","0.82","15290.0","-4.75","23.8165","-5.32225","0.00125","0.03892578125","-0.005","-1","0.0"
"1","0","2332","14.0","387.0","88.77610301971436","0.81","15293.0","1.684","16.384","-6.434","0.00125","0.0810546875","-0.005","-1","0.0"
"1","0","2333","14.0","386.0","88.88059329986572","0.82","15311.0","1.305125","25.496","-6.07775","0.00125","0.085078125","-0.005","-1","0.0"
"1","0","2334","14.0","386.0","88.88639831542969","0.84","15312.0","4.1665","26.7325","-5.916","0.00125","0.0830078125","-0.008310546875","-1","0.0"
"1","0","2335","14.0","386.0","88.89800834655762","0.84","15314.0","5.86575","25.855","-5.468","0.00125","0.0801953125","-0.005","-1","0.0"
"1","0","2336","14.0","386.0","89.00249862670898","0.84","15332.0","5.31675","25.832","-7.465","0.00125","0.081328125","-0.005","-1","0.0"
"1","0","2337","14.0","385.0","89.01991367340088","0.84","15335.0","5.3115","27.2825","-7.14675","0.00125","0.039609375","-0.005","-1","0.0"
"1","0","2338","14.0","377.0","89.03732872009277","0.85","15338.0","4.096","26.061","-16.4525","0.005","0.0891015625","-0.005","-1","0.0"
"1","0","2339","14.0","377.0","89.14181900024414","0.85","15356.0","4.383","25.1525","-7.270125","0.005","0.088046875","-0.005","-1","0.0"
"1","0","2340","14.0","382.0","89.15342903137207","0.82","15358.0","4.25875","22.618","-6.10475","0.00125","0.037998046875","-0.008154296875","-1","0.0"
"1","0","2341","14.0","384.0","89.15923404693604","0.82","15359.0","7.492","23.5035","-4.710875","0.00125","0.02","-0.005","-1","0.0"
"1","0","2342","14.0","385.0","89.17664909362793","0.81","15362.0","4.491","22.92925","-8.0535","0.00125","0.0851171875","-0.008232421875","-1","0.0"
"1","0","2343","14.0","385.0","89.2637243270874","0.81","15377.0","4.6145","17.88","-5.75775","7.8125e-05","0.08","-0.005","-1","0.0"
"1","0","2344","14.0","389.0","89.2811393737793","0.78","15380.0","-0.367","16.496","-0.3595","-0.005","0.0895703125","-0.007763671875","-1","0.0"
"1","0","2345","14.0","392.0","89.38562965393066","0.8","15398.0","-4.804","25.817","1.4195","-0.005","0.08359375","-0.005","-1","0.0"
"1","0","2346","14.0","393.0","89.40304470062256","0.79","15401.0","-4.1885","20.7175","1.166","-0.005","0.0837109375","-0.008291015625","-1","0.0"
"1","0","2347","14.0","396.0","89.42045974731445","0.71","15404.0","-7.8805","5.87775","-1.024","-0.00125","0.038017578125","-0.005","-1","0.0"
"1","0","2348","14.0","396.0","89.43787479400635","0.7","15407.0","0.0","0.0","0.0","0.0","0.0","0.0","-1","0.0"
"1","0","2349","14.0","395.0","89.52495002746582","0.62","15422.0","5.333","4.38175","-0.064","-0.00125","0.03962890625","-0.008271484375","-1","0.0"
"1","0","2350","14.0","396.0","89.54236507415771","0.5","15425.0","1.33875","-4.7635","0.4425","-0.005","0.081171875","-0.008251953125","-1","0.0"
"1","0","2351","14.0","396.0","89.64685535430908","0.5","15443.0","1.274","-4.368","1.092","-0.00125","0.08015625","-0.007685546875","-1","0.0"
"1","0","2352","14.0","395.0","89.66427040100098","0.44","15446.0","5.66225","-7.35875","-0.5075","-0.005","0.0812890625","-0.005","-1","0.0"
"1","0","2353","14.0","395.0","89.68168544769287","0.37","15449.0","6.13725","-20.3055","-0.4425","-0.00125","0.039296875","-0.005","-1","0.0"
"1","0","2354","14.0","395.0","89.76876068115234","0.34","15464.0","4.164","-22.867","-0.126125","-0.00125","0.0808203125","-0.005","-1","0.0"
"1","0","2355","14.0","395.0","89.78617572784424","0.33","15467.0","6.47725","-23.53875","1.449","-0.00125","0.08205078125","-0.005","-1","0.0"
